frameCount	 n	 frameCond	 stimPosition	 experimentTime	 experimentInterval	 frameT	 interval
694	 694	 2	 359.0	 27.7994520664	 0.0400819778442	 27.8	 0.04
695	 695	 2	 359.0	 27.8394169807	 0.0399649143219	 27.84	 0.04
696	 696	 2	 347.0	 27.8794181347	 0.0400011539459	 27.88	 0.04
697	 697	 2	 347.0	 27.9194400311	 0.0400218963623	 27.92	 0.04
698	 698	 2	 336.0	 27.9593970776	 0.0399570465088	 27.96	 0.04
699	 699	 2	 336.0	 27.9994270802	 0.040030002594	 28.0	 0.04
700	 700	 2	 325.0	 28.0394051075	 0.0399780273438	 28.04	 0.04
701	 701	 2	 325.0	 28.0793950558	 0.0399899482727	 28.08	 0.04
702	 702	 2	 313.0	 28.1194159985	 0.040020942688	 28.12	 0.04
703	 703	 2	 313.0	 28.1593999863	 0.0399839878082	 28.16	 0.04
704	 704	 2	 302.0	 28.1994211674	 0.0400211811066	 28.2	 0.04
705	 705	 2	 302.0	 28.2393910885	 0.0399699211121	 28.24	 0.04
706	 706	 2	 291.0	 28.2794120312	 0.040020942688	 28.28	 0.04
707	 707	 2	 291.0	 28.319393158	 0.0399811267853	 28.32	 0.04
708	 708	 2	 280.0	 28.3593950272	 0.0400018692017	 28.36	 0.04
709	 709	 2	 280.0	 28.3994150162	 0.0400199890137	 28.4	 0.04
710	 710	 2	 268.0	 28.4394040108	 0.0399889945984	 28.44	 0.04
711	 711	 2	 268.0	 28.4793891907	 0.0399851799011	 28.48	 0.04
712	 712	 2	 257.0	 28.5194430351	 0.0400538444519	 28.52	 0.04
713	 713	 2	 257.0	 28.5593850613	 0.0399420261383	 28.56	 0.04
714	 714	 2	 246.0	 28.5994009972	 0.0400159358978	 28.6	 0.04
715	 715	 2	 246.0	 28.639398098	 0.0399971008301	 28.64	 0.04
716	 716	 2	 234.0	 28.6794130802	 0.0400149822235	 28.68	 0.04
717	 717	 2	 234.0	 28.7194230556	 0.0400099754333	 28.72	 0.04
718	 718	 2	 223.0	 28.7594029903	 0.0399799346924	 28.76	 0.04
719	 719	 2	 223.0	 28.7993881702	 0.0399851799011	 28.8	 0.04
720	 720	 2	 212.0	 28.8393750191	 0.0399868488312	 28.84	 0.04
721	 721	 2	 212.0	 28.8793849945	 0.0400099754333	 28.88	 0.04
722	 722	 2	 201.0	 28.9194390774	 0.0400540828705	 28.92	 0.04
723	 723	 2	 201.0	 28.9593920708	 0.0399529933929	 28.96	 0.04
724	 724	 2	 189.0	 28.9994850159	 0.0400929450989	 29.0	 0.04
725	 725	 2	 189.0	 29.039411068	 0.0399260520935	 29.04	 0.04
726	 726	 2	 178.0	 29.0793969631	 0.0399858951569	 29.08	 0.04
727	 727	 2	 178.0	 29.1194410324	 0.0400440692902	 29.12	 0.04
728	 728	 2	 167.0	 29.1593949795	 0.0399539470673	 29.16	 0.04
729	 729	 2	 167.0	 29.1993861198	 0.0399911403656	 29.2	 0.04
730	 730	 2	 156.0	 29.2394151688	 0.0400290489197	 29.24	 0.04
731	 731	 2	 156.0	 29.2793819904	 0.0399668216705	 29.28	 0.04
732	 732	 2	 144.0	 29.3194169998	 0.0400350093842	 29.32	 0.04
733	 733	 2	 144.0	 29.359400034	 0.0399830341339	 29.36	 0.04
734	 734	 2	 133.0	 29.3993861675	 0.0399861335754	 29.4	 0.04
735	 735	 2	 133.0	 29.4393970966	 0.0400109291077	 29.44	 0.04
736	 736	 2	 122.0	 29.4793920517	 0.0399949550629	 29.48	 0.04
737	 737	 2	 122.0	 29.5193879604	 0.0399959087372	 29.52	 0.04
738	 738	 2	 111.0	 29.5593869686	 0.0399990081787	 29.56	 0.04
739	 739	 2	 111.0	 29.5993850231	 0.0399980545044	 29.6	 0.04
740	 740	 2	 99.0	 29.6393921375	 0.0400071144104	 29.64	 0.04
741	 741	 2	 99.0	 29.6793701649	 0.0399780273438	 29.68	 0.04
742	 742	 2	 88.0	 29.7194070816	 0.0400369167328	 29.72	 0.04
743	 743	 2	 88.0	 29.7593681812	 0.0399610996246	 29.76	 0.04
744	 744	 2	 77.0	 29.7993991375	 0.0400309562683	 29.8	 0.04
745	 745	 2	 77.0	 29.8394181728	 0.0400190353394	 29.84	 0.04
746	 746	 2	 65.0	 29.8793771267	 0.0399589538574	 29.88	 0.04
747	 747	 2	 65.0	 29.9193751812	 0.0399980545044	 29.92	 0.04
748	 748	 2	 54.0	 29.9593729973	 0.0399978160858	 29.96	 0.04
749	 749	 2	 54.0	 29.9993619919	 0.0399889945984	 30.0	 0.04
750	 750	 2	 43.0	 30.0393800735	 0.040018081665	 30.04	 0.04
751	 751	 2	 43.0	 30.0793981552	 0.040018081665	 30.08	 0.04
752	 752	 2	 32.0	 30.1194009781	 0.040002822876	 30.12	 0.04
753	 753	 2	 32.0	 30.1593701839	 0.0399692058563	 30.16	 0.04
754	 754	 2	 20.0	 30.1993770599	 0.0400068759918	 30.2	 0.04
755	 755	 2	 20.0	 30.2393779755	 0.0400009155273	 30.24	 0.04
756	 756	 2	 9.0	 30.2793710232	 0.0399930477142	 30.28	 0.04
757	 757	 2	 9.0	 30.3193800449	 0.040009021759	 30.32	 0.04
758	 758	 2	 -2.0	 30.3593630791	 0.0399830341339	 30.36	 0.04
759	 759	 2	 -2.0	 30.399353981	 0.039990901947	 30.4	 0.04
760	 760	 2	 -13.0	 30.4393730164	 0.0400190353394	 30.44	 0.04
761	 761	 2	 -13.0	 30.4793541431	 0.0399811267853	 30.48	 0.04
762	 762	 2	 -25.0	 30.5194051266	 0.040050983429	 30.52	 0.04
763	 763	 2	 -25.0	 30.5593931675	 0.0399880409241	 30.56	 0.04
764	 764	 2	 -36.0	 30.5993680954	 0.0399749279022	 30.6	 0.04
765	 765	 2	 -36.0	 30.6393790245	 0.0400109291077	 30.64	 0.04
766	 766	 2	 -47.0	 30.6793620586	 0.0399830341339	 30.68	 0.04
767	 767	 2	 -47.0	 30.7193651199	 0.0400030612946	 30.72	 0.04
768	 768	 2	 -59.0	 30.7593829632	 0.0400178432465	 30.76	 0.04
769	 769	 2	 -59.0	 30.7993860245	 0.0400030612946	 30.8	 0.04
770	 770	 2	 1014.0	 30.839384079	 0.0399980545044	 30.84	 0.04
771	 771	 2	 1014.0	 30.8793551922	 0.039971113205	 30.88	 0.04
772	 772	 2	 1003.0	 30.9193890095	 0.0400338172913	 30.92	 0.04
773	 773	 2	 1003.0	 30.9593610764	 0.0399720668793	 30.96	 0.04
774	 774	 2	 992.0	 30.9993751049	 0.0400140285492	 31.0	 0.04
775	 775	 2	 992.0	 31.039386034	 0.0400109291077	 31.04	 0.04
776	 776	 2	 980.0	 31.0793740749	 0.0399880409241	 31.08	 0.04
777	 777	 2	 980.0	 31.1193711758	 0.0399971008301	 31.12	 0.04
778	 778	 2	 969.0	 31.1593670845	 0.0399959087372	 31.16	 0.04
779	 779	 2	 969.0	 31.1993529797	 0.0399858951569	 31.2	 0.04
780	 780	 2	 958.0	 31.2393679619	 0.0400149822235	 31.24	 0.04
781	 781	 2	 958.0	 31.2793521881	 0.0399842262268	 31.28	 0.04
782	 782	 2	 946.0	 31.3195061684	 0.0401539802551	 31.32	 0.04
783	 783	 2	 946.0	 31.359349966	 0.0398437976837	 31.36	 0.04
784	 784	 2	 935.0	 31.399353981	 0.0400040149689	 31.4	 0.04
785	 785	 2	 935.0	 31.4393601418	 0.0400061607361	 31.44	 0.04
786	 786	 2	 924.0	 31.4793570042	 0.0399968624115	 31.48	 0.04
787	 787	 2	 924.0	 31.5193831921	 0.0400261878967	 31.52	 0.04
788	 788	 2	 912.0	 31.5593559742	 0.039972782135	 31.56	 0.04
789	 789	 2	 912.0	 31.5993201733	 0.0399641990662	 31.6	 0.04
790	 790	 2	 901.0	 31.6393840313	 0.0400638580322	 31.64	 0.04
791	 791	 2	 901.0	 31.6793050766	 0.0399210453033	 31.68	 0.04
792	 792	 2	 890.0	 31.7193491459	 0.0400440692902	 31.72	 0.04
793	 793	 2	 890.0	 31.759373188	 0.0400240421295	 31.76	 0.04
794	 794	 2	 879.0	 31.7993559837	 0.0399827957153	 31.8	 0.04
795	 795	 2	 879.0	 31.8393850327	 0.0400290489197	 31.84	 0.04
796	 796	 2	 868.0	 31.8793261051	 0.039941072464	 31.88	 0.04
797	 797	 2	 868.0	 31.9193329811	 0.0400068759918	 31.92	 0.04
798	 798	 2	 856.0	 31.9593660831	 0.0400331020355	 31.96	 0.04
799	 799	 2	 856.0	 31.9993510246	 0.0399849414825	 32.0	 0.04
800	 800	 2	 845.0	 32.0394551754	 0.0401041507721	 32.04	 0.04
801	 801	 2	 845.0	 32.0793190002	 0.0398638248444	 32.08	 0.04
802	 802	 2	 834.0	 32.1193480492	 0.0400290489197	 32.12	 0.04
803	 803	 2	 834.0	 32.1593661308	 0.040018081665	 32.16	 0.04
804	 804	 2	 822.0	 32.1993260384	 0.0399599075317	 32.2	 0.04
805	 805	 2	 822.0	 32.2393660545	 0.0400400161743	 32.24	 0.04
806	 806	 2	 811.0	 32.2793221474	 0.0399560928345	 32.28	 0.04
807	 807	 2	 811.0	 32.3193190098	 0.0399968624115	 32.32	 0.04
808	 808	 2	 800.0	 32.3593380451	 0.0400190353394	 32.36	 0.04
809	 809	 2	 800.0	 32.3993179798	 0.0399799346924	 32.4	 0.04
810	 810	 2	 789.0	 32.4393501282	 0.0400321483612	 32.44	 0.04
811	 811	 2	 789.0	 32.4793629646	 0.0400128364563	 32.48	 0.04
812	 812	 2	 777.0	 32.5193400383	 0.0399770736694	 32.52	 0.04
813	 813	 2	 777.0	 32.5593760014	 0.0400359630585	 32.56	 0.04
814	 814	 2	 766.0	 32.5993380547	 0.039962053299	 32.6	 0.04
815	 815	 2	 766.0	 32.6393361092	 0.0399980545044	 32.64	 0.04
816	 816	 2	 755.0	 32.6793460846	 0.0400099754333	 32.68	 0.04
817	 817	 2	 755.0	 32.7193500996	 0.0400040149689	 32.72	 0.04
818	 818	 2	 744.0	 32.7593560219	 0.0400059223175	 32.76	 0.04
819	 819	 2	 744.0	 32.7993211746	 0.0399651527405	 32.8	 0.04
820	 820	 2	 732.0	 32.839356184	 0.0400350093842	 32.84	 0.04
821	 821	 2	 732.0	 32.8793261051	 0.0399699211121	 32.88	 0.04
822	 822	 2	 721.0	 32.9193360806	 0.0400099754333	 32.92	 0.04
823	 823	 2	 721.0	 32.9593529701	 0.0400168895721	 32.96	 0.04
824	 824	 2	 710.0	 32.9993400574	 0.0399870872498	 33.0	 0.04
825	 825	 2	 710.0	 33.0393261909	 0.0399861335754	 33.04	 0.04
826	 826	 2	 698.0	 33.0793299675	 0.0400037765503	 33.08	 0.04
827	 827	 2	 698.0	 33.1193130016	 0.0399830341339	 33.12	 0.04
828	 828	 2	 687.0	 33.1593461037	 0.0400331020355	 33.16	 0.04
829	 829	 2	 687.0	 33.1993360519	 0.0399899482727	 33.2	 0.04
830	 830	 2	 676.0	 33.2393419743	 0.0400059223175	 33.24	 0.04
831	 831	 2	 676.0	 33.2793309689	 0.0399889945984	 33.28	 0.04
832	 832	 2	 665.0	 33.3193361759	 0.0400052070618	 33.32	 0.04
833	 833	 2	 665.0	 33.3593320847	 0.0399959087372	 33.36	 0.04
834	 834	 2	 653.0	 33.3993291855	 0.0399971008301	 33.4	 0.04
835	 835	 2	 653.0	 33.4393429756	 0.0400137901306	 33.44	 0.04
836	 836	 2	 642.0	 33.4793431759	 0.0400002002716	 33.48	 0.04
837	 837	 2	 642.0	 33.5193111897	 0.0399680137634	 33.52	 0.04
838	 838	 2	 631.0	 33.5593290329	 0.0400178432465	 33.56	 0.04
839	 839	 2	 631.0	 33.5993051529	 0.0399761199951	 33.6	 0.04
840	 840	 2	 620.0	 33.6393270493	 0.0400218963623	 33.64	 0.04
841	 841	 2	 620.0	 33.679320097	 0.0399930477142	 33.68	 0.04
842	 842	 2	 608.0	 33.7193369865	 0.0400168895721	 33.72	 0.04
843	 843	 2	 608.0	 33.7593271732	 0.0399901866913	 33.76	 0.04
844	 844	 2	 597.0	 33.7993211746	 0.0399940013885	 33.8	 0.04
845	 845	 2	 597.0	 33.8393220901	 0.0400009155273	 33.84	 0.04
846	 846	 2	 586.0	 33.8793270588	 0.0400049686432	 33.88	 0.04
847	 847	 2	 586.0	 33.9193351269	 0.0400080680847	 33.92	 0.04
848	 848	 2	 574.0	 33.9593100548	 0.0399749279022	 33.96	 0.04
849	 849	 2	 574.0	 33.9992890358	 0.0399789810181	 34.0	 0.04
850	 850	 2	 563.0	 34.0393140316	 0.0400249958038	 34.04	 0.04
851	 851	 2	 563.0	 34.0792989731	 0.0399849414825	 34.08	 0.04
852	 852	 2	 552.0	 34.1192979813	 0.0399990081787	 34.12	 0.04
853	 853	 2	 552.0	 34.1593141556	 0.0400161743164	 34.16	 0.04
854	 854	 2	 541.0	 34.1993141174	 0.039999961853	 34.2	 0.04
855	 855	 2	 541.0	 34.2393331528	 0.0400190353394	 34.24	 0.04
856	 856	 2	 529.0	 34.2793149948	 0.039981842041	 34.28	 0.04
857	 857	 2	 529.0	 34.3192930222	 0.0399780273438	 34.32	 0.04
858	 858	 2	 518.0	 34.3593389988	 0.0400459766388	 34.36	 0.04
859	 859	 2	 518.0	 34.3993291855	 0.0399901866913	 34.4	 0.04
860	 860	 2	 507.0	 34.4393651485	 0.0400359630585	 34.44	 0.04
861	 861	 2	 507.0	 34.4793050289	 0.0399398803711	 34.48	 0.04
862	 862	 2	 496.0	 34.5193111897	 0.0400061607361	 34.52	 0.04
863	 863	 2	 496.0	 34.5593130589	 0.0400018692017	 34.56	 0.04
864	 864	 2	 484.0	 34.5993020535	 0.0399889945984	 34.6	 0.04
865	 865	 2	 484.0	 34.6393179893	 0.0400159358978	 34.64	 0.04
866	 866	 2	 473.0	 34.6793091297	 0.0399911403656	 34.68	 0.04
867	 867	 2	 473.0	 34.7192780972	 0.0399689674377	 34.72	 0.04
868	 868	 2	 462.0	 34.7593061924	 0.0400280952454	 34.76	 0.04
869	 869	 2	 462.0	 34.7992801666	 0.0399739742279	 34.8	 0.04
870	 870	 2	 450.0	 34.8393290043	 0.0400488376617	 34.84	 0.04
871	 871	 2	 450.0	 34.8793141842	 0.0399851799011	 34.88	 0.04
872	 872	 2	 439.0	 34.9193050861	 0.039990901947	 34.92	 0.04
873	 873	 2	 439.0	 34.9593970776	 0.0400919914246	 34.96	 0.04
874	 874	 2	 428.0	 34.9992730618	 0.0398759841919	 35.0	 0.04
875	 875	 2	 428.0	 35.0392680168	 0.0399949550629	 35.04	 0.04
876	 876	 2	 417.0	 35.0792751312	 0.0400071144104	 35.08	 0.04
877	 877	 2	 417.0	 35.1192731857	 0.0399980545044	 35.12	 0.04
878	 878	 2	 405.0	 35.1593031883	 0.040030002594	 35.16	 0.04
879	 879	 2	 405.0	 35.1992590427	 0.0399558544159	 35.2	 0.04
880	 880	 2	 394.0	 35.2392630577	 0.0400040149689	 35.24	 0.04
881	 881	 2	 394.0	 35.2792711258	 0.0400080680847	 35.28	 0.04
882	 882	 2	 383.0	 35.3192801476	 0.040009021759	 35.32	 0.04
883	 883	 2	 383.0	 35.3592970371	 0.0400168895721	 35.36	 0.04
884	 884	 2	 372.0	 35.3992640972	 0.0399670600891	 35.4	 0.04
885	 885	 2	 372.0	 35.4392621517	 0.0399980545044	 35.44	 0.04
886	 886	 2	 360.0	 35.479268074	 0.0400059223175	 35.48	 0.04
887	 887	 2	 360.0	 35.5192611217	 0.0399930477142	 35.52	 0.04
888	 888	 2	 349.0	 35.5592961311	 0.0400350093842	 35.56	 0.04
889	 889	 2	 349.0	 35.5992701054	 0.0399739742279	 35.6	 0.04
890	 890	 2	 338.0	 35.6392719746	 0.0400018692017	 35.64	 0.04
891	 891	 2	 338.0	 35.679267168	 0.0399951934814	 35.68	 0.04
892	 892	 2	 326.0	 35.7192590237	 0.0399918556213	 35.72	 0.04
893	 893	 2	 326.0	 35.7592689991	 0.0400099754333	 35.76	 0.04
894	 894	 2	 315.0	 35.7992620468	 0.0399930477142	 35.8	 0.04
895	 895	 2	 315.0	 35.8392841816	 0.0400221347809	 35.84	 0.04
896	 896	 2	 304.0	 35.8792641163	 0.0399799346924	 35.88	 0.04
897	 897	 2	 304.0	 35.9192550182	 0.039990901947	 35.92	 0.04
898	 898	 2	 293.0	 35.9592881203	 0.0400331020355	 35.96	 0.04
899	 899	 2	 293.0	 35.9992470741	 0.0399589538574	 36.0	 0.04
900	 900	 2	 281.0	 36.0392651558	 0.040018081665	 36.04	 0.04
901	 901	 2	 281.0	 36.0793011189	 0.0400359630585	 36.08	 0.04
902	 902	 2	 270.0	 36.1192719936	 0.0399708747864	 36.12	 0.04
903	 903	 2	 270.0	 36.1592741013	 0.0400021076202	 36.16	 0.04
904	 904	 2	 259.0	 36.1992521286	 0.0399780273438	 36.2	 0.04
905	 905	 2	 259.0	 36.2392361164	 0.0399839878082	 36.24	 0.04
906	 906	 2	 248.0	 36.2792551517	 0.0400190353394	 36.28	 0.04
907	 907	 2	 248.0	 36.3192529678	 0.0399978160858	 36.32	 0.04
908	 908	 2	 236.0	 36.3592619896	 0.040009021759	 36.36	 0.04
909	 909	 2	 236.0	 36.3992381096	 0.0399761199951	 36.4	 0.04
910	 910	 2	 225.0	 36.4392659664	 0.0400278568268	 36.44	 0.04
911	 911	 2	 225.0	 36.4792521	 0.0399861335754	 36.48	 0.04
912	 912	 2	 214.0	 36.5192451477	 0.0399930477142	 36.52	 0.04
913	 913	 2	 214.0	 36.5592551231	 0.0400099754333	 36.56	 0.04
914	 914	 2	 202.0	 36.5992491245	 0.0399940013885	 36.6	 0.04
915	 915	 2	 202.0	 36.6392281055	 0.0399789810181	 36.64	 0.04
916	 916	 2	 191.0	 36.6792531013	 0.0400249958038	 36.68	 0.04
917	 917	 2	 191.0	 36.719230175	 0.0399770736694	 36.72	 0.04
918	 918	 2	 180.0	 36.7592539787	 0.0400238037109	 36.76	 0.04
919	 919	 2	 180.0	 36.7992470264	 0.0399930477142	 36.8	 0.04
920	 920	 2	 169.0	 36.8392460346	 0.0399990081787	 36.84	 0.04
921	 921	 2	 169.0	 36.8792481422	 0.0400021076202	 36.88	 0.04
922	 922	 2	 157.0	 36.9192371368	 0.0399889945984	 36.92	 0.04
923	 923	 2	 157.0	 36.9592590332	 0.0400218963623	 36.96	 0.04
924	 924	 2	 146.0	 36.9992380142	 0.0399789810181	 37.0	 0.04
925	 925	 2	 146.0	 37.0392420292	 0.0400040149689	 37.04	 0.04
926	 926	 2	 135.0	 37.0792500973	 0.0400080680847	 37.08	 0.04
927	 927	 2	 135.0	 37.1192200184	 0.0399699211121	 37.12	 0.04
928	 928	 2	 124.0	 37.1593530178	 0.0401329994202	 37.16	 0.04
929	 929	 2	 124.0	 37.199226141	 0.0398731231689	 37.2	 0.04
930	 930	 2	 112.0	 37.239233017	 0.0400068759918	 37.24	 0.04
931	 931	 2	 112.0	 37.2792551517	 0.0400221347809	 37.28	 0.04
932	 932	 2	 101.0	 37.319231987	 0.0399768352509	 37.32	 0.04
933	 933	 2	 101.0	 37.3592300415	 0.0399980545044	 37.36	 0.04
934	 934	 2	 89.0	 37.3992300034	 0.039999961853	 37.4	 0.04
935	 935	 2	 89.0	 37.4392161369	 0.0399861335754	 37.44	 0.04
936	 936	 2	 78.0	 37.4792661667	 0.0400500297546	 37.48	 0.04
937	 937	 2	 78.0	 37.519256115	 0.0399899482727	 37.52	 0.04
938	 938	 2	 67.0	 37.5592319965	 0.0399758815765	 37.56	 0.04
939	 939	 2	 67.0	 37.5992400646	 0.0400080680847	 37.6	 0.04
940	 940	 2	 56.0	 37.6392250061	 0.0399849414825	 37.64	 0.04
941	 941	 2	 56.0	 37.6793019772	 0.0400769710541	 37.68	 0.04
942	 942	 2	 42.0	 37.7192251682	 0.0399231910706	 37.72	 0.04
943	 943	 2	 42.0	 37.7592611313	 0.0400359630585	 37.76	 0.04
944	 944	 2	 33.0	 37.7992310524	 0.0399699211121	 37.8	 0.04
945	 945	 2	 33.0	 37.839236021	 0.0400049686432	 37.84	 0.04
946	 946	 2	 22.0	 37.879294157	 0.0400581359863	 37.88	 0.04
947	 947	 2	 22.0	 37.9192171097	 0.039922952652	 37.92	 0.04
948	 948	 2	 11.0	 37.9592270851	 0.0400099754333	 37.96	 0.04
949	 949	 2	 11.0	 37.9992761612	 0.0400490760803	 38.0	 0.04
950	 950	 2	 -1.0	 38.0391991138	 0.039922952652	 38.04	 0.04
951	 951	 2	 -1.0	 38.0792200565	 0.040020942688	 38.08	 0.04
952	 952	 2	 -12.0	 38.1192209721	 0.0400009155273	 38.12	 0.04
953	 953	 2	 -12.0	 38.1592030525	 0.0399820804596	 38.16	 0.04
954	 954	 2	 -23.0	 38.1992230415	 0.0400199890137	 38.2	 0.04
955	 955	 2	 -23.0	 38.2392230034	 0.039999961853	 38.24	 0.04
956	 956	 2	 -34.0	 38.279225111	 0.0400021076202	 38.28	 0.04
957	 957	 2	 -34.0	 38.3192119598	 0.0399868488312	 38.32	 0.04
958	 958	 2	 -46.0	 38.3592209816	 0.040009021759	 38.36	 0.04
959	 959	 2	 -46.0	 38.3992249966	 0.0400040149689	 38.4	 0.04
960	 960	 2	 -57.0	 38.4392130375	 0.0399880409241	 38.44	 0.04
961	 961	 2	 -57.0	 38.4792301655	 0.0400171279907	 38.48	 0.04
962	 962	 2	 1016.0	 38.519215107	 0.0399849414825	 38.52	 0.04
963	 963	 2	 1016.0	 38.5592031479	 0.0399880409241	 38.56	 0.04
964	 964	 2	 1005.0	 38.5992181301	 0.0400149822235	 38.6	 0.04
965	 965	 2	 1005.0	 38.6391971111	 0.0399789810181	 38.64	 0.04
966	 966	 2	 993.0	 38.6792211533	 0.0400240421295	 38.68	 0.04
967	 967	 2	 993.0	 38.719312191	 0.0400910377502	 38.72	 0.04
968	 968	 2	 982.0	 38.7592000961	 0.0398879051208	 38.76	 0.04
969	 969	 2	 982.0	 38.7992150784	 0.0400149822235	 38.8	 0.04
970	 970	 2	 971.0	 38.8392109871	 0.0399959087372	 38.84	 0.04
971	 971	 2	 971.0	 38.8792099953	 0.0399990081787	 38.88	 0.04
972	 972	 2	 959.0	 38.9192020893	 0.0399920940399	 38.92	 0.04
973	 973	 2	 959.0	 38.9592101574	 0.0400080680847	 38.96	 0.04
974	 974	 2	 948.0	 38.9992041588	 0.0399940013885	 39.0	 0.04
975	 975	 2	 948.0	 39.0391910076	 0.0399868488312	 39.04	 0.04
976	 976	 2	 937.0	 39.0792160034	 0.0400249958038	 39.08	 0.04
977	 977	 2	 937.0	 39.1191921234	 0.0399761199951	 39.12	 0.04
978	 978	 2	 926.0	 39.1592071056	 0.0400149822235	 39.16	 0.04
979	 979	 2	 926.0	 39.1992111206	 0.0400040149689	 39.2	 0.04
980	 980	 2	 914.0	 39.239192009	 0.0399808883667	 39.24	 0.04
981	 981	 2	 914.0	 39.2791991234	 0.0400071144104	 39.28	 0.04
982	 982	 2	 903.0	 39.3191871643	 0.0399880409241	 39.32	 0.04
983	 983	 2	 903.0	 39.3591761589	 0.0399889945984	 39.36	 0.04
984	 984	 2	 892.0	 39.3992261887	 0.0400500297546	 39.4	 0.04
985	 985	 2	 892.0	 39.4392011166	 0.0399749279022	 39.44	 0.04
986	 986	 2	 881.0	 39.4792010784	 0.039999961853	 39.48	 0.04
987	 987	 2	 881.0	 39.5191881657	 0.0399870872498	 39.52	 0.04
988	 988	 2	 869.0	 39.5591840744	 0.0399959087372	 39.56	 0.04
989	 989	 2	 869.0	 39.5992021561	 0.040018081665	 39.6	 0.04
990	 990	 2	 858.0	 39.6391971111	 0.0399949550629	 39.64	 0.04
991	 991	 2	 858.0	 39.6792020798	 0.0400049686432	 39.68	 0.04
992	 992	 2	 847.0	 39.7191870213	 0.0399849414825	 39.72	 0.04
993	 993	 2	 847.0	 39.7591731548	 0.0399861335754	 39.76	 0.04
994	 994	 2	 836.0	 39.7992010117	 0.0400278568268	 39.8	 0.04
995	 995	 2	 836.0	 39.8391690254	 0.0399680137634	 39.84	 0.04
996	 996	 2	 824.0	 39.8792011738	 0.0400321483612	 39.88	 0.04
997	 997	 2	 824.0	 39.9191961288	 0.0399949550629	 39.92	 0.04
998	 998	 2	 813.0	 39.9591770172	 0.0399808883667	 39.96	 0.04
999	 999	 2	 813.0	 39.9991931915	 0.0400161743164	 40.0	 0.04
1000	 1000	 2	 800.0	 40.0391771793	 0.0399839878082	 40.04	 0.04
1001	 1001	 2	 800.0	 40.079169035	 0.0399918556213	 40.08	 0.04
1002	 1002	 2	 790.0	 40.1191861629	 0.0400171279907	 40.12	 0.04
1003	 1003	 2	 790.0	 40.159183979	 0.0399978160858	 40.16	 0.04
1004	 1004	 2	 779.0	 40.1992220879	 0.0400381088257	 40.2	 0.04
1005	 1005	 2	 779.0	 40.239166975	 0.0399448871613	 40.24	 0.04
1006	 1006	 2	 768.0	 40.2791850567	 0.040018081665	 40.28	 0.04
1007	 1007	 2	 768.0	 40.3192081451	 0.0400230884552	 40.32	 0.04
1008	 1008	 2	 757.0	 40.3592031002	 0.0399949550629	 40.36	 0.04
1009	 1009	 2	 757.0	 40.3992791176	 0.0400760173798	 40.4	 0.04
1010	 1010	 2	 745.0	 40.439193964	 0.0399148464203	 40.44	 0.04
1011	 1011	 2	 745.0	 40.479186058	 0.0399920940399	 40.48	 0.04
1012	 1012	 2	 734.0	 40.5192191601	 0.0400331020355	 40.52	 0.04
1013	 1013	 2	 734.0	 40.5591909885	 0.0399718284607	 40.56	 0.04
1014	 1014	 2	 723.0	 40.5992221832	 0.0400311946869	 40.6	 0.04
1015	 1015	 2	 723.0	 40.6392190456	 0.0399968624115	 40.64	 0.04
1016	 1016	 2	 711.0	 40.6791939735	 0.0399749279022	 40.68	 0.04
1017	 1017	 2	 711.0	 40.7191910744	 0.0399971008301	 40.72	 0.04
1018	 1018	 2	 700.0	 40.7591919899	 0.0400009155273	 40.76	 0.04
1019	 1019	 2	 700.0	 40.7991969585	 0.0400049686432	 40.8	 0.04
1020	 1020	 2	 689.0	 40.8391699791	 0.0399730205536	 40.84	 0.04
1021	 1021	 2	 689.0	 40.8791651726	 0.0399951934814	 40.88	 0.04
1022	 1022	 2	 678.0	 40.9191980362	 0.0400328636169	 40.92	 0.04
1023	 1023	 2	 678.0	 40.9591770172	 0.0399789810181	 40.96	 0.04
1024	 1024	 2	 666.0	 40.9992101192	 0.0400331020355	 41.0	 0.04
1025	 1025	 2	 666.0	 41.0391900539	 0.0399799346924	 41.04	 0.04
1026	 1026	 2	 655.0	 41.0791909695	 0.0400009155273	 41.08	 0.04
1027	 1027	 2	 655.0	 41.1191899776	 0.0399990081787	 41.12	 0.04
1028	 1028	 2	 644.0	 41.1591780186	 0.0399880409241	 41.16	 0.04
1029	 1029	 2	 644.0	 41.1991860867	 0.0400080680847	 41.2	 0.04
1030	 1030	 2	 633.0	 41.2391710281	 0.0399849414825	 41.24	 0.04
1031	 1031	 2	 633.0	 41.2791590691	 0.0399880409241	 41.28	 0.04
1032	 1032	 2	 621.0	 41.319188118	 0.0400290489197	 41.32	 0.04
1033	 1033	 2	 621.0	 41.3591911793	 0.0400030612946	 41.36	 0.04
1034	 1034	 2	 610.0	 41.3991830349	 0.0399918556213	 41.4	 0.04
1035	 1035	 2	 610.0	 41.4391670227	 0.0399839878082	 41.44	 0.04
1036	 1036	 2	 599.0	 41.4791669846	 0.039999961853	 41.48	 0.04
1037	 1037	 2	 599.0	 41.5191819668	 0.0400149822235	 41.52	 0.04
1038	 1038	 2	 588.0	 41.5591681004	 0.0399861335754	 41.56	 0.04
1039	 1039	 2	 588.0	 41.5991840363	 0.0400159358978	 41.6	 0.04
1040	 1040	 2	 576.0	 41.6391801834	 0.0399961471558	 41.64	 0.04
